jee_main_score,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout,Income vs Admission,PSxIA,peer_focused_mh,parental_support
63.16,1,77.59,2,0,2.1,0,0,0,1,0,1,0,3,1.89,2,0.63
75.54,0,50.0,1,0,3.7,0,1,2,2,1,0,1,0,0.0,5,1.31
83.48,1,77.97,2,2,1.5,2,1,0,1,1,0,0,2,1.4999999999999998,3,0.7499999999999999
71.53,0,84.35,1,2,3.4,1,0,1,0,0,1,0,4,4.48,0,1.12
78.37,2,77.25,2,0,6.7,2,1,2,2,1,1,0,5,11.05,5,2.21
64.77,2,82.27,1,2,4.5,2,2,0,0,1,1,0,5,9.25,1,1.85
69.25,1,78.57,2,2,3.8,1,1,2,0,0,1,0,4,5.76,0,1.44
69.12,1,62.65,1,1,5.6,1,2,2,0,0,1,0,4,8.52,0,2.13
61.55,0,66.14,2,0,2.9,0,3,2,2,1,1,0,3,4.41,5,1.4700000000000002
69.53,0,71.79,2,2,7.7,0,1,1,0,0,1,0,3,7.830000000000001,0,2.6100000000000003
50.32,1,85.65,2,2,4.5,1,1,1,2,1,1,0,4,6.6,5,1.65
65.12,0,67.34,1,1,3.7,1,2,0,0,0,1,0,4,6.240000000000001,0,1.5600000000000005
68.01,0,79.56,1,2,5.7,2,0,2,0,1,0,0,2,3.62,1,1.81
68.41,1,78.04,1,1,6.4,1,3,0,1,0,0,0,1,2.57,2,2.57
68.62,1,90.86,1,0,7.7,2,3,1,0,0,0,0,2,5.82,0,2.91
71.14,2,74.58,1,0,4.1,2,2,2,2,0,0,0,2,3.26,4,1.63
78.71,2,57.45,2,1,6.7,2,0,1,1,1,1,0,5,10.299999999999995,3,2.06
84.24,1,81.47,1,1,4.7,1,1,2,2,0,1,0,4,6.64,4,1.66
62.9,2,96.38,1,0,3.3,1,0,2,0,1,1,0,4,3.96,1,0.99
55.16,0,82.12,1,0,2.9,2,0,2,1,1,1,0,5,4.35,3,0.87
57.41,1,67.12,2,1,2.3,1,2,0,1,1,0,0,1,1.14,3,1.14
65.18,2,64.18,2,0,3.0,0,0,1,1,1,1,0,3,2.7,3,0.8999999999999999
67.07,1,65.47,2,0,6.7,0,0,1,2,0,0,1,0,0.0,4,2.01
61.22,2,95.03,1,0,5.9,2,2,1,1,1,0,0,2,4.34,3,2.17
53.85,1,71.73,1,1,2.0,1,0,2,1,0,0,0,1,0.65,2,0.65
65.61,0,68.37,2,1,1.0,0,0,0,2,1,0,1,0,0.0,5,0.35
74.54,2,73.42,1,1,2.3,2,3,0,2,0,0,0,2,2.68,4,1.34
80.33,1,71.83,1,0,2.9,0,2,0,2,0,0,1,0,0.0,4,1.27
64.2,0,90.68,1,1,3.9,2,2,0,0,1,0,0,2,3.24,1,1.62
66.22,2,64.86,1,0,6.8,2,2,2,2,0,1,0,5,12.2,4,2.44
59.03,2,86.81,1,1,3.4,2,0,2,2,1,1,0,5,5.3500000000000005,5,1.07
71.56,1,76.22,2,1,7.9,0,3,0,1,0,0,1,0,0.0,2,3.02
60.12,0,87.07,2,0,1.1,2,3,0,0,1,1,0,5,4.65,1,0.9300000000000002
80.02,1,90.83,2,2,3.8,2,1,1,1,1,1,0,5,7.199999999999999,3,1.44
47.0,2,75.85,1,0,6.1,0,2,2,2,1,0,1,0,0.0,5,2.23
66.97,1,71.85,2,1,6.2,2,3,0,2,0,0,0,2,5.02,4,2.51
76.22,1,75.66,1,2,3.8,0,3,2,1,0,0,1,0,0.0,2,1.84
74.57,0,74.05,2,0,6.5,2,3,1,0,0,0,0,2,5.1,0,2.55
100.0,0,58.43,1,1,6.1,1,2,0,0,0,0,0,1,2.28,0,2.28
76.9,2,90.52,1,0,3.1,1,0,2,1,1,1,0,4,3.72,3,0.93
57.94,0,77.46,2,0,5.1,0,1,2,2,0,0,1,0,0.0,4,1.7299999999999998
70.66,1,63.37,2,0,5.9,2,1,2,0,0,1,0,5,9.85,0,1.97
47.13,2,54.32,2,2,3.3,0,0,2,0,0,1,0,3,3.27,0,1.09
70.87,0,51.72,1,0,7.9,2,2,2,1,0,0,0,2,5.54,2,2.77
60.34,1,82.7,2,0,2.8,0,3,2,0,1,0,1,0,0.0,1,1.44
84.82,1,68.81,2,1,4.8,1,0,1,2,0,1,0,4,5.96,4,1.49
64.31,2,70.45,2,1,2.0,0,1,2,1,0,1,0,3,2.5500000000000003,2,0.8500000000000001
70.37,2,79.88,2,0,4.7,1,2,1,0,1,1,0,4,7.24,1,1.81
63.1,0,69.84,1,1,2.4,1,3,1,2,0,0,0,1,1.37,4,1.37
96.34,0,80.47,1,0,3.9,1,1,2,2,1,0,0,1,1.37,5,1.37
67.5,0,75.95,1,2,1.3,0,1,0,1,0,1,0,3,2.0700000000000003,2,0.6900000000000001
97.66,0,74.16,2,0,6.1,0,1,2,1,0,0,1,0,0.0,2,2.03
83.4,2,59.27,2,2,5.2,1,3,1,2,0,0,0,1,2.26,4,2.26
78.75,1,66.8,2,0,6.7,0,1,2,2,1,1,0,3,6.63,5,2.21
77.16,1,81.03,1,0,3.8,2,2,2,0,1,1,0,5,7.7,1,1.54
77.51,0,68.18,2,2,6.8,1,2,2,0,1,0,0,1,2.54,1,2.54
45.01,2,87.05,1,0,4.6,2,3,1,0,0,0,0,2,3.96,0,1.98
68.1,0,98.46,2,0,4.7,1,2,1,0,0,0,0,1,1.81,0,1.81
83.83,0,81.56,1,2,8.7,2,0,1,0,1,0,0,2,5.42,1,2.71
71.32,2,89.93,1,1,3.5,1,2,0,1,0,1,0,4,6.000000000000001,2,1.5000000000000002
52.33,1,82.21,2,0,7.0,1,1,0,0,1,1,0,4,9.2,1,2.3000000000000003
71.27,1,69.66,2,2,5.5,1,1,0,0,1,0,0,1,1.95,1,1.95
95.86,0,77.0,1,2,3.4,0,2,0,0,0,1,0,3,4.5600000000000005,0,1.52
89.46,2,95.13,1,1,1.9,2,2,2,2,0,0,1,2,2.04,4,1.02
71.13,1,69.76,2,0,2.4,1,3,0,0,1,1,0,4,5.28,1,1.32
85.32,1,64.61,1,2,6.8,0,3,0,1,1,0,1,0,0.0,3,2.74
66.87,2,63.66,2,0,8.0,1,0,0,2,0,1,0,4,9.6,4,2.4
48.15,2,72.82,2,0,4.7,2,2,2,2,0,1,0,5,9.05,4,1.81
59.06,1,64.97,1,1,4.8,1,0,0,0,1,1,0,4,5.96,1,1.49
93.88,0,91.74,1,2,6.1,0,2,0,2,0,1,0,3,6.99,4,2.33
68.16,0,77.16,2,0,4.6,1,0,0,0,1,1,0,4,5.52,1,1.38
68.59,1,84.72,1,0,6.7,1,2,1,0,0,1,0,4,9.64,0,2.41
67.8,0,72.01,1,2,5.1,1,2,0,0,1,0,0,1,2.03,1,2.03
98.66,0,63.6,2,0,4.8,1,2,0,1,0,0,0,1,1.84,2,1.84
94.76,2,61.91,1,0,3.1,0,0,0,2,0,1,0,3,2.79,4,0.93
100.0,2,65.92,1,0,2.6,1,1,2,2,0,1,0,4,3.92,4,0.98
69.77,2,78.48,1,0,0.0,2,3,0,2,0,0,1,2,1.2000000000000002,4,0.6000000000000001
76.14,0,80.2,1,0,7.0,2,3,0,2,0,1,0,5,13.5,4,2.7
50.77,2,81.03,2,0,4.2,1,0,1,2,1,1,0,4,5.04,5,1.26
92.68,2,60.11,1,0,3.7,0,2,1,0,0,0,1,0,0.0,0,1.5100000000000002
55.65,1,75.0,1,0,0.6,2,1,2,0,0,1,0,5,1.9,0,0.38
75.03,2,64.74,1,1,3.2,1,0,2,0,1,1,0,4,4.04,1,1.01
56.64,1,79.01,1,2,3.0,1,0,0,1,0,1,0,4,4.0,2,1.0
63.76,0,79.79,2,1,2.9,0,3,1,1,1,0,1,0,0.0,3,1.5200000000000002
60.28,2,63.28,2,1,5.2,1,3,2,1,0,1,0,4,8.84,2,2.21
63.49,1,84.68,2,1,4.7,0,1,2,1,0,0,1,0,0.0,2,1.66
64.45,1,98.39,1,1,1.8,2,2,1,2,1,1,1,5,4.95,5,0.99
64.32,1,83.35,2,2,1.9,1,1,0,1,1,0,0,1,0.87,3,0.87
83.67,0,73.37,2,0,1.9,0,3,1,2,0,1,1,3,3.51,4,1.17
56.53,2,71.83,1,0,8.1,1,2,0,2,0,0,0,1,2.83,4,2.83
75.09,0,72.91,1,0,7.5,1,1,0,2,1,0,0,1,2.45,5,2.45
89.05,1,67.39,2,0,2.8,2,0,1,0,1,0,0,2,1.68,1,0.84
64.82,0,77.52,2,0,0.5,1,0,0,0,0,0,0,1,0.15,0,0.15
61.95,0,63.62,1,0,4.8,0,0,2,2,0,1,0,3,4.32,4,1.44
68.77,1,56.1,1,0,4.6,0,2,1,1,1,0,1,0,0.0,3,1.7799999999999998
88.52,2,77.2,1,1,5.1,0,2,2,2,1,0,1,0,0.0,5,1.98
74.72,2,75.21,2,1,6.0,1,3,0,0,0,0,0,1,2.45,0,2.45
64.56,0,69.29,1,1,5.4,1,1,0,1,1,1,0,4,7.48,3,1.87
78.77,2,62.17,2,2,2.3,2,2,1,0,0,1,0,5,5.949999999999999,0,1.19
56.57,1,77.9,2,1,5.1,1,2,1,1,0,1,0,4,7.919999999999999,2,1.98
81.54,2,65.1,2,2,6.2,0,1,0,0,1,0,1,0,0.0,1,2.16
77.72,0,73.61,1,0,3.1,0,3,1,2,0,0,1,0,0.0,4,1.53
67.69,1,92.65,2,2,5.1,2,2,0,0,1,0,0,2,4.06,1,2.03
60.26,1,81.51,2,0,3.4,0,1,2,1,0,0,1,0,0.0,2,1.22
59.59,1,61.31,2,0,8.5,0,2,1,0,1,1,0,3,8.85,1,2.95
79.49,0,62.25,2,0,1.8,0,2,2,1,1,1,0,3,2.8200000000000003,3,0.94
89.21,0,76.52,1,1,6.8,2,3,1,0,1,1,0,5,13.45,1,2.69
63.08,2,61.25,2,0,1.2,2,0,2,0,0,1,0,5,1.7999999999999998,0,0.36
78.42,0,54.98,1,0,8.1,0,2,0,2,1,0,1,0,0.0,5,2.83
42.78,1,80.32,1,1,2.2,0,3,0,1,0,1,0,3,3.9300000000000006,2,1.3100000000000005
63.82,0,78.21,2,0,4.9,1,1,0,1,0,0,0,1,1.67,2,1.67
71.57,0,79.51,2,0,1.2,1,1,0,2,0,0,1,1,0.56,4,0.56
59.26,2,77.63,1,1,1.8,0,0,1,0,1,1,0,3,1.7700000000000002,1,0.5900000000000001
58.89,1,74.35,1,0,6.3,1,1,2,1,0,1,0,4,8.36,2,2.09
62.65,2,68.38,1,0,6.6,0,0,1,1,0,1,0,3,5.94,2,1.98
76.09,2,80.16,1,1,5.0,0,2,1,1,0,0,1,0,0.0,2,1.95
69.38,2,90.3,2,0,6.0,1,0,0,2,0,1,0,4,7.199999999999999,4,1.7999999999999998
40.66,1,69.99,2,1,6.6,2,2,1,2,0,1,0,5,12.15,4,2.43
42.31,2,64.79,2,2,3.1,2,1,2,1,1,0,0,2,2.46,3,1.23
63.5,1,63.65,2,2,1.7,2,0,1,0,1,0,0,2,1.22,1,0.61
78.41,2,66.33,1,0,4.5,0,3,2,0,0,1,0,3,5.85,0,1.95
33.53,2,77.03,1,0,3.3,0,1,0,2,1,1,0,3,3.57,5,1.19
65.0,1,53.6,2,2,5.3,2,1,0,0,1,0,0,2,3.78,1,1.89
64.63,0,79.39,2,2,5.6,2,1,1,2,0,1,0,5,9.9,4,1.98
91.44,2,81.44,2,1,3.1,2,1,2,1,1,0,0,2,2.36,3,1.18
66.61,0,57.02,1,1,5.9,0,1,0,1,1,0,1,0,0.0,3,2.02
77.36,2,65.21,2,1,5.8,0,3,0,1,1,0,1,0,0.0,3,2.39
73.98,0,75.8,1,0,5.9,1,3,1,2,1,0,0,1,2.37,5,2.37
42.17,0,73.57,1,0,3.7,1,3,2,0,0,0,0,1,1.7100000000000002,0,1.7100000000000002
82.75,0,80.2,1,0,6.1,1,0,0,1,1,1,0,4,7.319999999999999,3,1.83
75.02,0,73.59,1,1,5.5,2,1,0,0,1,1,0,5,9.5,1,1.9
79.12,0,87.65,2,0,5.8,0,0,2,0,0,0,1,0,0.0,0,1.74
100.0,1,71.79,1,1,7.9,1,0,1,2,1,0,0,1,2.42,5,2.42
42.82,0,65.17,1,0,5.2,1,0,1,2,0,1,0,4,6.24,4,1.56
96.15,1,64.37,2,0,3.3,1,1,0,0,1,1,0,4,4.76,1,1.19
67.98,2,82.35,2,1,2.3,1,1,0,0,1,0,0,1,0.94,1,0.94
76.02,1,75.3,1,1,6.8,2,0,1,1,1,0,0,2,4.18,3,2.09
71.36,0,81.34,2,0,5.2,0,1,1,1,1,0,1,0,0.0,3,1.76
66.06,1,81.13,2,0,7.8,0,0,0,1,0,0,1,0,0.0,2,2.34
64.02,0,54.8,1,0,0.4,0,1,2,0,0,1,0,3,0.96,0,0.32
76.61,1,63.6,2,0,6.3,1,1,2,2,1,1,0,4,8.36,5,2.09
50.76,2,64.79,1,0,4.0,2,0,0,0,0,1,0,5,6.0,0,1.2
82.51,0,66.84,1,1,3.8,2,3,0,1,0,0,0,2,3.58,2,1.79
66.17,0,70.8,2,0,3.0,2,1,0,1,1,1,0,5,5.499999999999999,3,1.1
56.18,1,84.99,2,0,6.3,0,0,0,2,0,0,1,0,0.0,4,1.89
65.7,1,86.98,2,2,5.7,0,0,1,0,0,0,1,0,0.0,0,1.81
89.6,1,72.07,1,1,2.2,2,1,2,1,0,1,0,5,4.550000000000001,2,0.91
64.51,1,72.49,2,0,4.8,1,1,2,2,1,0,0,1,1.64,5,1.64
77.02,1,67.95,1,0,5.9,0,0,2,1,1,0,1,0,0.0,3,1.77
61.77,0,75.89,2,1,4.9,0,0,1,2,1,1,0,3,4.5600000000000005,5,1.52
82.61,2,77.03,1,0,6.7,1,0,0,0,1,0,0,1,2.01,1,2.01
81.6,1,83.06,2,0,3.9,1,2,2,2,1,0,0,1,1.5699999999999998,5,1.5699999999999998
97.88,0,82.98,1,1,0.0,0,1,2,0,1,1,0,3,0.75,1,0.25
69.54,2,51.98,2,0,4.9,1,2,1,0,1,0,0,1,1.87,1,1.87
81.36,2,73.47,2,1,4.9,1,0,0,1,1,0,0,1,1.52,3,1.52
73.37,1,88.84,2,2,5.1,1,2,0,0,0,1,0,4,8.12,0,2.03
90.14,0,70.62,2,1,6.7,1,3,0,1,0,0,0,1,2.66,2,2.66
61.94,0,86.39,2,0,0.6,1,0,2,1,1,1,0,4,0.72,3,0.18
82.43,0,71.94,1,2,4.0,2,3,1,0,1,0,0,2,3.8,1,1.9
69.27,0,76.75,1,2,2.7,0,2,2,2,1,0,1,0,0.0,5,1.31
71.1,0,63.63,2,0,2.1,2,3,1,0,0,1,0,5,6.15,0,1.23
73.28,2,64.01,1,1,4.4,2,2,1,0,1,1,0,5,8.850000000000001,1,1.7700000000000002
75.53,2,82.25,1,0,5.9,2,1,2,2,0,0,0,2,3.94,4,1.97
70.37,2,83.82,2,1,5.1,0,1,1,1,1,0,1,0,0.0,3,1.7799999999999998
75.01,0,75.26,2,0,3.1,0,2,1,1,1,0,1,0,0.0,3,1.33
94.09,2,62.72,1,0,4.2,0,0,1,0,0,1,0,3,3.78,0,1.26
85.8,2,75.44,1,0,6.4,2,1,0,2,0,1,0,5,10.6,4,2.12
84.17,1,87.57,2,0,5.9,0,2,0,2,0,0,1,0,0.0,4,2.17
65.62,2,92.43,2,2,3.4,2,0,0,2,0,1,0,5,5.6000000000000005,4,1.12
59.55,1,71.83,2,0,3.3,1,1,0,2,1,0,0,1,1.19,5,1.19
85.37,0,58.4,1,1,1.1,0,2,2,0,0,1,0,3,2.34,0,0.78
84.26,0,83.4,2,0,3.6,1,0,2,0,1,0,0,1,1.08,1,1.08
92.62,0,72.24,1,0,1.0,2,0,2,1,1,1,0,5,1.5,3,0.3
63.54,0,84.43,2,2,8.6,0,2,0,2,0,1,0,3,9.239999999999998,4,3.08
68.79,2,77.81,2,0,2.8,0,3,2,0,1,0,1,0,0.0,1,1.44
49.05,1,66.17,1,2,6.7,1,3,0,0,1,0,0,1,2.71,1,2.71
66.51,0,75.58,2,2,8.1,2,3,0,2,1,0,0,2,6.26,5,3.13
85.95,0,88.08,1,0,4.9,2,3,1,2,0,0,0,2,4.140000000000001,4,2.0700000000000003
65.47,1,73.51,1,0,4.3,0,0,1,1,0,1,0,3,3.869999999999999,2,1.2899999999999998
80.97,1,64.65,1,0,1.9,0,3,0,2,0,1,1,3,3.51,4,1.17
69.33,1,59.11,2,0,3.5,0,2,1,1,1,0,1,0,0.0,3,1.4500000000000002
76.54,1,67.28,2,2,7.7,0,0,1,1,1,1,0,3,7.23,3,2.41
55.93,1,70.9,2,1,5.2,0,3,1,2,0,0,1,0,0.0,4,2.21
73.19,2,83.2,1,0,4.6,2,2,1,2,0,1,0,5,8.899999999999999,4,1.7799999999999998
30.12,1,63.79,2,0,7.1,0,1,2,0,0,1,0,3,6.99,0,2.33
69.38,2,90.54,2,2,5.9,1,0,1,2,0,0,0,1,1.87,4,1.87
49.17,1,61.63,2,1,4.2,0,2,0,2,1,0,1,0,0.0,5,1.7100000000000002
88.88,1,98.31,2,0,4.9,0,3,1,1,1,0,1,0,0.0,3,2.0700000000000003
82.88,0,92.26,2,1,3.0,2,2,1,2,1,0,0,2,2.7,5,1.35
78.53,0,76.41,1,2,3.4,2,0,2,0,1,0,0,2,2.24,1,1.12
93.29,0,58.52,2,1,4.1,2,1,2,0,0,0,0,2,2.9599999999999995,0,1.4799999999999998
58.72,0,74.45,2,2,5.6,1,3,2,2,0,1,0,4,9.52,4,2.3800000000000003
96.46,0,71.13,2,1,2.0,2,2,1,2,1,1,0,5,5.25,5,1.05
85.05,0,62.26,1,1,4.7,0,1,0,1,0,1,0,3,4.98,2,1.66
68.69,1,77.91,2,2,3.7,2,0,2,2,1,0,0,2,2.4200000000000004,5,1.2100000000000002
87.9,1,66.76,1,1,2.7,1,3,1,1,0,1,0,4,5.840000000000001,2,1.4600000000000002
56.51,0,67.85,1,0,3.7,0,1,1,2,0,0,1,0,0.0,4,1.31
60.46,0,72.96,2,0,0.0,0,0,1,1,1,1,0,3,0.0,3,0.0
63.48,0,69.25,1,1,3.0,1,3,2,0,1,0,0,1,1.55,1,1.55
64.59,1,95.78,1,1,2.3,2,2,1,2,1,1,0,5,5.699999999999999,5,1.14
57.21,0,69.64,1,1,3.9,2,1,2,2,1,1,0,5,7.1,5,1.42
89.12,0,79.41,2,0,0.0,2,0,1,1,1,0,0,2,0.0,3,0.0
68.38,1,76.46,1,2,4.9,2,2,0,1,0,0,0,2,3.94,2,1.97
76.94,1,78.53,2,0,6.3,1,3,0,2,0,0,0,1,2.49,4,2.49
64.02,2,79.29,2,1,4.3,1,1,1,1,0,0,0,1,1.5399999999999998,2,1.5399999999999998
46.51,0,83.81,1,2,5.5,2,0,2,2,1,1,0,5,8.75,5,1.75
75.78,1,77.66,1,1,3.5,1,1,1,0,1,0,0,1,1.3,1,1.3
45.23,2,77.25,1,2,1.4,0,2,0,1,1,0,1,0,0.0,3,0.92
71.04,1,75.58,2,1,4.5,2,2,1,2,0,0,0,2,3.6,4,1.8
52.84,2,73.62,2,1,5.9,0,0,2,0,0,1,0,3,5.46,0,1.82
99.82,2,65.88,1,2,1.9,0,1,2,2,0,0,1,0,0.0,4,0.87
84.76,0,74.39,1,0,3.6,0,1,2,2,0,0,1,0,0.0,4,1.28
73.48,0,77.41,2,0,4.0,2,2,2,0,0,1,0,5,8.0,0,1.6
89.69,2,79.02,2,2,10.0,2,1,0,1,1,0,0,2,6.6000000000000005,3,3.3000000000000003
60.15,0,76.8,2,0,4.9,2,1,2,0,0,0,0,2,3.34,0,1.67
79.61,1,72.67,1,0,0.7,1,1,2,2,1,0,1,1,0.41,5,0.41
74.8,1,74.43,1,0,0.2,2,0,0,0,1,1,0,5,0.3,1,0.06
75.7,2,69.46,2,2,6.0,0,2,2,2,0,0,1,0,0.0,4,2.3
89.81,2,78.13,2,0,9.5,2,3,0,0,0,0,0,2,6.9,0,3.45
82.25,1,72.79,1,0,3.9,1,0,2,1,0,1,0,4,4.68,2,1.17
76.04,1,76.81,2,1,3.8,2,2,2,0,0,1,0,5,7.95,0,1.59
48.83,2,85.01,1,1,5.4,1,0,2,0,1,1,0,4,6.680000000000001,1,1.6700000000000002
58.56,1,67.91,2,0,2.9,0,3,2,1,1,1,0,3,4.41,3,1.4700000000000002
70.28,1,80.97,2,1,0.0,0,0,1,2,1,0,1,0,0.0,5,0.05
73.31,2,75.33,2,0,6.6,0,0,1,0,0,0,1,0,0.0,0,1.98
56.18,0,95.21,2,1,3.3,0,3,2,2,1,1,0,3,4.92,5,1.64
100.0,1,72.84,1,0,6.6,0,1,2,0,1,1,0,3,6.539999999999999,1,2.18
93.23,0,81.95,2,0,3.0,0,2,2,1,1,0,1,0,0.0,3,1.2999999999999998
80.43,0,75.15,2,0,4.7,1,3,1,0,1,1,0,4,8.04,1,2.01
73.01,1,61.12,1,0,6.2,0,0,2,2,1,1,0,3,5.58,5,1.86
69.03,0,69.79,1,0,6.6,2,1,0,2,1,0,0,2,4.359999999999999,5,2.18
58.67,2,83.8,1,2,5.0,1,0,1,1,1,1,0,4,6.4,3,1.6
73.08,1,70.67,2,0,4.9,1,1,1,2,1,0,0,1,1.67,5,1.67
75.61,1,52.8,1,0,5.7,2,0,1,1,0,0,0,2,3.42,2,1.71
54.62,0,74.69,2,0,5.4,2,2,2,1,1,1,0,5,10.1,3,2.02
76.68,1,64.08,1,0,1.9,2,2,0,2,0,1,1,5,4.85,4,0.97
69.83,1,76.32,2,1,2.0,2,0,1,2,0,1,0,5,3.25,4,0.65
45.29,0,90.51,1,0,0.3,2,3,0,1,1,0,0,2,1.38,3,0.6900000000000001
59.95,0,82.69,1,0,6.0,0,0,0,2,1,1,0,3,5.4,5,1.7999999999999998
66.21,1,90.37,1,1,3.7,1,0,0,1,1,1,0,4,4.640000000000001,3,1.16
98.43,1,69.38,2,0,6.1,2,3,2,0,0,0,0,2,4.859999999999999,0,2.43
79.79,2,73.57,2,2,5.3,2,3,2,2,1,0,0,2,4.58,5,2.29
53.3,2,64.56,1,2,2.5,1,0,2,2,1,1,0,4,3.4,5,0.85
78.8,1,68.16,2,2,4.3,1,1,1,1,0,0,0,1,1.59,2,1.59
50.34,1,65.73,2,0,3.6,0,2,1,0,1,0,1,0,0.0,1,1.48
87.16,2,61.93,2,0,3.3,1,1,0,0,1,1,0,4,4.76,1,1.19
65.4,0,88.66,2,1,6.3,2,3,1,2,0,0,0,2,5.08,4,2.54
70.69,1,54.08,2,0,9.5,1,2,2,1,0,1,0,4,13.0,2,3.25
90.56,2,88.7,1,1,6.7,2,0,2,1,1,0,0,2,4.119999999999999,3,2.06
53.98,2,87.46,2,0,4.4,1,2,2,2,1,1,0,4,6.880000000000001,5,1.7200000000000002
52.44,1,80.0,1,2,7.0,1,0,2,0,1,1,0,4,8.8,1,2.2
63.83,1,63.85,1,0,7.9,0,0,0,1,0,1,0,3,7.11,2,2.37
86.54,2,59.18,1,2,1.7,2,3,1,1,0,0,0,2,2.4200000000000004,2,1.2100000000000002
50.73,1,69.52,2,0,6.9,0,1,2,2,0,0,1,0,0.0,4,2.27
32.35,0,81.25,2,2,6.0,0,3,0,2,1,0,1,0,0.0,5,2.5
65.68,1,75.03,1,0,6.9,2,3,1,0,0,1,0,5,13.35,0,2.67
79.72,2,64.57,1,2,6.1,1,2,0,0,1,1,0,4,9.32,1,2.33
88.8,2,86.48,1,1,4.0,0,1,2,1,0,0,1,0,0.0,2,1.45
65.52,1,91.84,1,0,8.6,1,1,2,2,1,1,0,4,11.12,5,2.78
66.24,2,72.73,2,1,5.2,1,1,2,2,0,1,0,4,7.24,4,1.81
88.15,0,76.09,1,2,3.6,0,1,1,2,1,0,1,0,0.0,5,1.38
45.82,1,59.91,1,0,5.5,0,2,2,0,0,1,0,3,6.15,0,2.05
66.56,1,70.86,2,1,6.4,0,2,1,0,1,0,1,0,0.0,1,2.37
74.67,2,80.1,1,2,4.7,1,3,0,1,0,0,0,1,2.11,2,2.11
78.29,0,78.55,2,0,5.3,2,3,1,2,1,1,0,5,10.95,5,2.19
64.86,1,69.92,1,0,4.7,2,1,0,0,0,0,0,2,3.22,0,1.61
72.48,2,72.26,2,1,3.2,0,3,1,2,0,0,1,0,0.0,4,1.61
37.16,1,70.53,2,0,2.9,1,2,2,0,1,1,0,4,5.08,1,1.27
62.78,0,72.22,2,2,1.7,0,3,2,2,1,0,1,0,0.0,5,1.2100000000000002
78.35,2,79.23,1,0,7.5,1,0,0,1,0,0,0,1,2.25,2,2.25
58.25,1,55.32,2,2,4.1,2,3,1,0,0,1,0,5,9.65,0,1.93
72.83,2,74.26,1,0,0.0,2,2,1,0,1,1,0,5,2.0,1,0.4
78.26,2,78.5,2,0,5.3,0,1,0,1,0,0,1,0,0.0,2,1.7899999999999998
67.2,0,69.3,2,0,5.3,0,0,1,1,0,0,1,0,0.0,2,1.59
74.39,0,70.21,2,0,0.8,2,0,1,2,1,0,1,2,0.48,5,0.24
58.52,1,70.5,1,1,2.8,1,0,0,0,0,1,0,4,3.56,0,0.89
69.11,2,70.21,2,1,2.7,2,3,0,2,1,0,0,2,2.9200000000000004,5,1.4600000000000002
80.54,2,75.06,2,1,3.0,1,3,0,2,1,0,0,1,1.55,5,1.55
74.2,2,76.29,2,2,6.9,0,0,1,2,1,1,0,3,6.51,5,2.17
63.79,1,53.99,2,1,4.2,2,0,0,0,0,0,0,2,2.62,0,1.31
75.14,0,81.53,1,0,3.6,0,1,0,1,0,1,0,3,3.84,2,1.28
82.0,0,72.1,1,0,6.7,2,1,0,2,0,1,0,5,11.05,4,2.21
43.3,2,94.33,2,2,5.5,0,0,0,0,0,1,0,3,5.25,0,1.75
88.23,1,63.08,2,2,1.0,2,1,2,2,1,1,1,5,3.0,5,0.6
67.29,2,66.33,2,1,3.3,2,2,2,1,1,0,0,2,2.88,3,1.44
77.96,0,72.97,2,0,5.1,0,3,2,1,0,1,0,3,6.39,2,2.13
88.76,2,79.13,1,0,2.6,2,1,0,0,1,1,0,5,4.9,1,0.98
52.8,2,55.49,2,2,8.6,2,2,1,0,0,1,0,5,15.4,0,3.08
62.07,2,66.71,2,0,4.7,2,3,2,1,0,1,0,5,10.05,2,2.01
67.96,0,80.91,1,0,3.0,2,1,0,0,1,0,0,2,2.2,1,1.1
61.03,1,65.52,2,0,2.3,0,3,2,1,0,0,1,0,0.0,2,1.29
96.29,2,88.7,2,1,6.4,0,2,2,2,1,1,0,3,7.109999999999999,5,2.37
60.01,0,70.46,1,0,3.2,2,2,0,1,1,0,0,2,2.72,3,1.36
64.22,2,66.01,2,2,5.3,2,3,0,2,0,1,0,5,11.45,4,2.29
74.86,1,81.1,1,1,2.2,0,0,2,0,1,1,0,3,2.1300000000000003,1,0.7100000000000001
55.17,2,91.08,2,1,4.6,2,1,0,2,1,0,0,2,3.26,5,1.63
66.46,1,79.16,1,1,3.2,1,0,2,1,0,1,0,4,4.04,2,1.01
76.44,0,87.6,1,1,3.9,0,2,2,0,1,0,1,0,0.0,1,1.62
67.34,1,91.77,2,2,2.9,2,3,2,0,0,1,0,5,7.850000000000001,0,1.5700000000000005
70.69,1,65.78,2,0,6.6,1,1,2,1,1,1,0,4,8.719999999999999,3,2.18
64.59,0,84.38,2,0,3.5,2,1,1,0,1,1,0,5,6.25,1,1.25
50.8,1,59.77,2,1,4.2,2,0,1,1,0,0,0,2,2.62,2,1.31
76.5,1,79.25,1,0,4.3,2,1,0,2,0,1,0,5,7.449999999999999,4,1.4899999999999998
96.57,0,74.29,2,2,7.7,1,1,1,2,1,1,0,4,10.44,5,2.6100000000000003
72.26,1,87.43,2,0,6.3,1,1,1,0,0,1,0,4,8.36,0,2.09
