jee_main_score,jee_advanced_score,mock_test_score_avg,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout
82.43,84.74,72.86,0,71.94,1,2,4.0,2,3,1,0,1,0,0
69.27,45.89,61.76,0,76.75,1,2,2.7,0,2,2,2,1,0,1
71.1,86.63,37.06,0,63.63,2,0,2.1,2,3,1,0,0,1,0
73.28,60.91,73.34,2,64.01,1,1,4.4,2,2,1,0,1,1,0
75.53,75.61,67.54,2,82.25,1,0,5.9,2,1,2,2,0,0,0
70.37,51.5,84.16,2,83.82,2,1,5.1,0,1,1,1,1,0,1
75.01,68.27,72.48,0,75.26,2,0,3.1,0,2,1,1,1,0,1
94.09,71.02,50.26,2,62.72,1,0,4.2,0,0,1,0,0,1,0
85.8,42.25,41.24,2,75.44,1,0,6.4,2,1,0,2,0,1,0
84.17,75.73,59.37,1,87.57,2,0,5.9,0,2,0,2,0,0,1
65.62,87.53,60.5,2,92.43,2,2,3.4,2,0,0,2,0,1,0
59.55,63.21,79.32,1,71.83,2,0,3.3,1,1,0,2,1,0,0
85.37,87.76,67.89,0,58.4,1,1,1.1,0,2,2,0,0,1,0
84.26,62.96,81.6,0,83.4,2,0,3.6,1,0,2,0,1,0,0
92.62,79.59,52.1,0,72.24,1,0,1.0,2,0,2,1,1,1,0
63.54,30.5,79.58,0,84.43,2,2,8.6,0,2,0,2,0,1,0
68.79,100.0,76.65,2,77.81,2,0,2.8,0,3,2,0,1,0,1
49.05,89.93,43.78,1,66.17,1,2,6.7,1,3,0,0,1,0,0
66.51,61.45,83.87,0,75.58,2,2,8.1,2,3,0,2,1,0,0
85.95,34.45,69.12,0,88.08,1,0,4.9,2,3,1,2,0,0,0
65.47,70.61,72.7,1,73.51,1,0,4.3,0,0,1,1,0,1,0
80.97,42.9,57.62,1,64.65,1,0,1.9,0,3,0,2,0,1,1
69.33,73.12,83.3,1,59.11,2,0,3.5,0,2,1,1,1,0,1
76.54,72.59,53.77,1,67.28,2,2,7.7,0,0,1,1,1,1,0
55.93,50.94,77.99,1,70.9,2,1,5.2,0,3,1,2,0,0,1
73.19,83.94,77.85,2,83.2,1,0,4.6,2,2,1,2,0,1,0
30.12,78.89,56.31,1,63.79,2,0,7.1,0,1,2,0,0,1,0
69.38,81.61,91.8,2,90.54,2,2,5.9,1,0,1,2,0,0,0
49.17,66.14,70.78,1,61.63,2,1,4.2,0,2,0,2,1,0,1
88.88,43.35,75.85,1,98.31,2,0,4.9,0,3,1,1,1,0,1
82.88,81.65,49.67,0,92.26,2,1,3.0,2,2,1,2,1,0,0
78.53,61.67,93.41,0,76.41,1,2,3.4,2,0,2,0,1,0,0
93.29,43.76,53.31,0,58.52,2,1,4.1,2,1,2,0,0,0,0
58.72,87.63,80.3,0,74.45,2,2,5.6,1,3,2,2,0,1,0
96.46,99.59,56.06,0,71.13,2,1,2.0,2,2,1,2,1,1,0
85.05,65.34,60.57,0,62.26,1,1,4.7,0,1,0,1,0,1,0
68.69,100.0,77.47,1,77.91,2,2,3.7,2,0,2,2,1,0,0
87.9,67.46,80.33,1,66.76,1,1,2.7,1,3,1,1,0,1,0
56.51,59.91,52.74,0,67.85,1,0,3.7,0,1,1,2,0,0,1
60.46,55.91,81.09,0,72.96,2,0,0.0,0,0,1,1,1,1,0
63.48,92.19,80.54,0,69.25,1,1,3.0,1,3,2,0,1,0,0
64.59,53.52,56.74,1,95.78,1,1,2.3,2,2,1,2,1,1,0
57.21,77.76,87.18,0,69.64,1,1,3.9,2,1,2,2,1,1,0
89.12,57.05,50.52,0,79.41,2,0,0.0,2,0,1,1,1,0,0
68.38,58.64,60.5,1,76.46,1,2,4.9,2,2,0,1,0,0,0
76.94,82.48,73.75,1,78.53,2,0,6.3,1,3,0,2,0,0,0
64.02,59.92,57.76,2,79.29,2,1,4.3,1,1,1,1,0,0,0
46.51,59.52,71.17,0,83.81,1,2,5.5,2,0,2,2,1,1,0
75.78,84.12,70.89,1,77.66,1,1,3.5,1,1,1,0,1,0,0
45.23,91.56,65.76,2,77.25,1,2,1.4,0,2,0,1,1,0,1
71.04,76.32,77.99,1,75.58,2,1,4.5,2,2,1,2,0,0,0
52.84,55.52,65.26,2,73.62,2,1,5.9,0,0,2,0,0,1,0
99.82,57.83,70.78,2,65.88,1,2,1.9,0,1,2,2,0,0,1
84.76,67.28,81.76,0,74.39,1,0,3.6,0,1,2,2,0,0,1
73.48,71.13,77.49,0,77.41,2,0,4.0,2,2,2,0,0,1,0
89.69,50.19,77.43,2,79.02,2,2,10.0,2,1,0,1,1,0,0
60.15,77.57,54.21,0,76.8,2,0,4.9,2,1,2,0,0,0,0
79.61,67.37,74.3,1,72.67,1,0,0.7,1,1,2,2,1,0,1
74.8,38.55,57.46,1,74.43,1,0,0.2,2,0,0,0,1,1,0
75.7,51.14,52.62,2,69.46,2,2,6.0,0,2,2,2,0,0,1
89.81,57.93,67.14,2,78.13,2,0,9.5,2,3,0,0,0,0,0
82.25,64.83,57.15,1,72.79,1,0,3.9,1,0,2,1,0,1,0
76.04,96.23,77.49,1,76.81,2,1,3.8,2,2,2,0,0,1,0
48.83,69.81,77.77,2,85.01,1,1,5.4,1,0,2,0,1,1,0
58.56,52.55,45.17,1,67.91,2,0,2.9,0,3,2,1,1,1,0
70.28,69.53,58.06,1,80.97,2,1,0.0,0,0,1,2,1,0,1
73.31,60.37,50.48,2,75.33,2,0,6.6,0,0,1,0,0,0,1
56.18,71.2,62.45,0,95.21,2,1,3.3,0,3,2,2,1,1,0
100.0,75.29,73.46,1,72.84,1,0,6.6,0,1,2,0,1,1,0
93.23,85.35,65.09,0,81.95,2,0,3.0,0,2,2,1,1,0,1
80.43,65.61,60.92,0,75.15,2,0,4.7,1,3,1,0,1,1,0
73.01,92.22,83.6,1,61.12,1,0,6.2,0,0,2,2,1,1,0
69.03,80.53,40.34,0,69.79,1,0,6.6,2,1,0,2,1,0,0
58.67,54.68,82.84,2,83.8,1,2,5.0,1,0,1,1,1,1,0
73.08,100.0,61.47,1,70.67,2,0,4.9,1,1,1,2,1,0,0
75.61,71.23,67.06,1,52.8,1,0,5.7,2,0,1,1,0,0,0
54.62,52.64,61.67,0,74.69,2,0,5.4,2,2,2,1,1,1,0
76.68,92.45,86.51,1,64.08,1,0,1.9,2,2,0,2,0,1,1
69.83,99.24,53.23,1,76.32,2,1,2.0,2,0,1,2,0,1,0
45.29,65.47,68.14,0,90.51,1,0,0.3,2,3,0,1,1,0,0
59.95,57.94,74.33,0,82.69,1,0,6.0,0,0,0,2,1,1,0
66.21,63.24,48.67,1,90.37,1,1,3.7,1,0,0,1,1,1,0
98.43,77.44,56.96,1,69.38,2,0,6.1,2,3,2,0,0,0,0
79.79,86.45,66.22,2,73.57,2,2,5.3,2,3,2,2,1,0,0
53.3,75.13,57.36,2,64.56,1,2,2.5,1,0,2,2,1,1,0
78.8,67.63,58.21,1,68.16,2,2,4.3,1,1,1,1,0,0,0
50.34,89.97,63.8,1,65.73,2,0,3.6,0,2,1,0,1,0,1
87.16,60.99,75.79,2,61.93,2,0,3.3,1,1,0,0,1,1,0
65.4,82.49,63.89,0,88.66,2,1,6.3,2,3,1,2,0,0,0
70.69,61.39,80.94,1,54.08,2,0,9.5,1,2,2,1,0,1,0
90.56,72.9,56.03,2,88.7,1,1,6.7,2,0,2,1,1,0,0
53.98,64.18,52.98,2,87.46,2,0,4.4,1,2,2,2,1,1,0
52.44,65.11,91.12,1,80.0,1,2,7.0,1,0,2,0,1,1,0
63.83,59.96,60.1,1,63.85,1,0,7.9,0,0,0,1,0,1,0
86.54,87.52,52.27,2,59.18,1,2,1.7,2,3,1,1,0,0,0
50.73,54.27,47.1,1,69.52,2,0,6.9,0,1,2,2,0,0,1
32.35,54.16,80.9,0,81.25,2,2,6.0,0,3,0,2,1,0,1
65.68,99.94,63.9,1,75.03,1,0,6.9,2,3,1,0,0,1,0
79.72,81.65,64.96,2,64.57,1,2,6.1,1,2,0,0,1,1,0
88.8,27.84,66.09,2,86.48,1,1,4.0,0,1,2,1,0,0,1
65.52,56.96,80.16,1,91.84,1,0,8.6,1,1,2,2,1,1,0
66.24,37.01,65.85,2,72.73,2,1,5.2,1,1,2,2,0,1,0
88.15,50.79,96.13,0,76.09,1,2,3.6,0,1,1,2,1,0,1
45.82,15.78,69.61,1,59.91,1,0,5.5,0,2,2,0,0,1,0
66.56,63.81,80.74,1,70.86,2,1,6.4,0,2,1,0,1,0,1
74.67,47.73,77.66,2,80.1,1,2,4.7,1,3,0,1,0,0,0
78.29,66.96,67.56,0,78.55,2,0,5.3,2,3,1,2,1,1,0
64.86,40.0,60.96,1,69.92,1,0,4.7,2,1,0,0,0,0,0
72.48,67.33,71.98,2,72.26,2,1,3.2,0,3,1,2,0,0,1
37.16,59.36,74.12,1,70.53,2,0,2.9,1,2,2,0,1,1,0
62.78,90.03,61.13,0,72.22,2,2,1.7,0,3,2,2,1,0,1
78.35,88.58,70.0,2,79.23,1,0,7.5,1,0,0,1,0,0,0
58.25,78.57,82.83,1,55.32,2,2,4.1,2,3,1,0,0,1,0
72.83,60.77,92.84,2,74.26,1,0,0.0,2,2,1,0,1,1,0
78.26,97.77,78.25,2,78.5,2,0,5.3,0,1,0,1,0,0,1
67.2,41.15,90.35,0,69.3,2,0,5.3,0,0,1,1,0,0,1
74.39,43.54,60.45,0,70.21,2,0,0.8,2,0,1,2,1,0,1
58.52,64.66,76.42,1,70.5,1,1,2.8,1,0,0,0,0,1,0
69.11,100.0,84.06,2,70.21,2,1,2.7,2,3,0,2,1,0,0
80.54,62.76,57.24,2,75.06,2,1,3.0,1,3,0,2,1,0,0
74.2,63.07,62.17,2,76.29,2,2,6.9,0,0,1,2,1,1,0
63.79,42.93,88.85,1,53.99,2,1,4.2,2,0,0,0,0,0,0
75.14,81.13,56.3,0,81.53,1,0,3.6,0,1,0,1,0,1,0
82.0,81.25,51.91,0,72.1,1,0,6.7,2,1,0,2,0,1,0
43.3,78.63,86.34,2,94.33,2,2,5.5,0,0,0,0,0,1,0
88.23,55.93,82.36,1,63.08,2,2,1.0,2,1,2,2,1,1,1
67.29,54.69,73.19,2,66.33,2,1,3.3,2,2,2,1,1,0,0
77.96,45.31,67.45,0,72.97,2,0,5.1,0,3,2,1,0,1,0
88.76,67.34,62.74,2,79.13,1,0,2.6,2,1,0,0,1,1,0
52.8,48.71,71.38,2,55.49,2,2,8.6,2,2,1,0,0,1,0
62.07,47.16,86.96,2,66.71,2,0,4.7,2,3,2,1,0,1,0
67.96,59.22,70.86,0,80.91,1,0,3.0,2,1,0,0,1,0,0
61.03,58.17,94.0,1,65.52,2,0,2.3,0,3,2,1,0,0,1
96.29,57.39,57.22,2,88.7,2,1,6.4,0,2,2,2,1,1,0
60.01,73.46,67.76,0,70.46,1,0,3.2,2,2,0,1,1,0,0
64.22,67.26,63.52,2,66.01,2,2,5.3,2,3,0,2,0,1,0
74.86,61.39,54.98,1,81.1,1,1,2.2,0,0,2,0,1,1,0
55.17,68.93,66.16,2,91.08,2,1,4.6,2,1,0,2,1,0,0
66.46,50.14,73.01,1,79.16,1,1,3.2,1,0,2,1,0,1,0
76.44,67.68,74.29,0,87.6,1,1,3.9,0,2,2,0,1,0,1
67.34,68.41,94.05,1,91.77,2,2,2.9,2,3,2,0,0,1,0
70.69,41.95,73.57,1,65.78,2,0,6.6,1,1,2,1,1,1,0
64.59,81.93,81.8,0,84.38,2,0,3.5,2,1,1,0,1,1,0
50.8,51.9,68.79,1,59.77,2,1,4.2,2,0,1,1,0,0,0
76.5,67.44,88.14,1,79.25,1,0,4.3,2,1,0,2,0,1,0
96.57,84.63,96.78,0,74.29,2,2,7.7,1,1,1,2,1,1,0
72.26,80.81,74.37,1,87.43,2,0,6.3,1,1,1,0,0,1,0
75.15,66.55,56.09,1,86.72,2,0,6.1,0,2,0,1,1,0,1
81.7,60.2,61.41,2,80.7,1,2,1.3,2,0,2,1,1,1,0
54.23,81.16,71.38,1,77.98,1,0,3.2,2,2,1,2,0,0,0
95.84,76.8,73.48,1,80.08,1,1,6.9,1,3,1,2,1,0,0
74.83,56.11,76.38,1,75.62,1,1,2.2,2,3,1,0,1,0,0
94.85,53.28,73.52,0,74.39,1,2,4.7,2,0,1,1,0,0,0
61.74,32.84,68.08,1,89.43,2,1,2.4,2,3,2,0,0,1,0
97.45,68.46,60.37,0,90.63,2,1,2.6,1,2,0,0,0,1,0
82.85,64.68,72.81,0,73.58,2,1,7.9,2,2,1,0,0,0,0
79.74,84.18,90.26,1,77.38,1,1,5.9,2,2,1,1,1,0,0
75.28,71.74,80.24,1,75.82,2,1,6.5,0,2,1,2,1,1,0
68.52,87.35,74.42,1,58.88,1,0,6.1,2,0,1,1,1,1,0
88.81,54.84,80.35,1,71.64,1,2,4.2,1,1,0,1,1,1,0
73.97,84.21,63.55,1,91.0,1,0,3.1,1,3,2,1,1,1,0
44.46,57.54,61.9,1,67.5,1,2,3.7,2,0,0,0,1,0,0
56.36,78.44,59.03,1,96.15,1,2,4.1,0,1,1,0,0,1,0
69.4,42.66,66.5,0,86.72,2,2,8.1,2,0,1,1,0,0,0
76.34,69.76,62.94,2,79.01,2,0,1.8,2,3,0,0,1,1,0
71.21,34.24,82.5,0,80.61,2,2,3.4,2,0,2,0,1,0,0
89.07,61.73,62.3,1,65.83,2,2,2.7,1,3,2,2,1,0,0
44.68,73.05,58.37,2,72.35,1,0,6.6,2,0,2,1,0,1,0
74.01,57.66,91.31,2,89.41,2,1,8.2,1,0,2,1,1,0,0
46.55,49.19,62.58,1,68.85,2,0,5.1,0,2,0,0,0,1,0
82.64,79.54,69.84,1,85.61,1,1,5.3,2,0,0,1,1,0,0
70.68,64.34,73.42,0,61.23,1,2,4.7,1,0,2,1,0,0,0
77.87,58.17,54.36,2,63.02,1,1,5.4,1,1,0,1,1,1,0
59.91,66.67,82.83,2,94.01,2,0,6.0,1,2,0,1,0,0,0
89.91,100.0,75.65,1,74.88,2,0,5.4,2,3,1,0,0,1,0
86.58,84.46,86.7,1,69.62,2,1,5.5,0,2,0,2,0,1,0
80.17,84.6,59.85,2,88.63,1,2,6.1,1,0,0,0,1,0,0
70.19,72.97,69.19,2,87.46,1,0,0.9,2,3,2,2,1,1,1
80.12,68.66,68.47,1,84.21,1,2,4.5,1,0,0,1,0,0,0
62.1,27.66,71.17,1,69.3,1,1,5.1,1,2,2,1,1,1,0
83.98,55.14,50.54,1,72.13,1,1,5.3,2,2,1,1,0,1,0
95.09,58.31,69.33,0,78.12,1,2,4.2,1,0,1,1,0,0,0
86.99,36.0,50.88,0,81.94,2,0,4.8,1,0,0,1,0,0,0
61.79,47.48,72.3,1,69.92,1,0,3.1,2,0,0,1,0,0,0
77.06,34.31,42.46,0,76.71,1,0,1.0,0,1,2,1,1,1,0
53.9,65.39,45.78,2,77.67,1,1,6.5,0,2,1,2,1,1,0
80.01,79.1,77.82,2,87.87,1,1,2.2,0,1,2,0,0,1,0
78.31,83.71,61.44,1,82.54,1,2,4.2,0,2,0,1,0,0,1
45.82,72.64,56.15,2,59.93,1,2,3.0,2,2,1,1,0,0,0
55.74,50.59,83.25,2,72.86,1,0,7.7,2,3,0,1,1,0,0
68.04,35.09,71.93,2,65.71,1,0,4.3,0,3,1,2,0,1,0
67.79,37.89,78.47,2,80.68,1,0,3.9,2,2,2,1,1,0,0
55.07,45.7,66.01,2,84.23,2,2,6.0,0,3,0,0,0,0,1
77.45,51.78,100.0,0,76.02,2,0,8.8,1,2,0,2,1,0,0
75.52,63.44,60.75,0,72.32,2,0,5.3,1,2,1,2,0,1,0
69.28,49.77,88.93,1,75.69,2,2,3.7,1,0,2,1,0,0,0
61.42,71.42,67.26,2,77.09,1,1,5.9,0,3,1,2,1,1,0
86.68,62.28,48.15,0,68.6,2,0,1.4,1,1,1,1,1,0,0
95.18,66.17,73.79,0,62.81,2,0,4.6,0,1,1,0,0,0,1
65.23,84.24,71.78,0,54.5,1,1,8.5,2,3,0,0,0,1,0
63.43,47.12,55.38,2,87.67,1,0,4.8,1,2,2,2,0,0,0
78.88,72.7,56.93,0,79.96,1,0,4.7,1,1,2,2,0,0,0
66.99,65.78,67.7,1,78.63,1,1,4.5,1,3,2,1,0,1,0
70.05,60.66,72.2,1,87.65,2,0,3.7,2,1,1,2,1,0,0
82.36,80.16,38.35,2,62.45,1,0,5.1,0,0,2,0,0,1,0
45.27,80.06,80.64,1,57.64,1,1,6.1,1,2,2,2,1,0,0
90.46,50.86,62.07,0,78.84,1,1,3.8,1,0,0,0,1,0,0
73.02,63.09,52.02,2,77.93,2,1,0.0,0,1,0,1,1,0,1
66.24,70.5,79.29,1,57.69,2,2,5.4,1,2,0,0,1,0,0
70.75,61.63,67.72,2,78.6,1,0,8.8,1,2,1,2,0,0,0
71.47,75.36,82.59,0,71.0,2,0,3.7,1,2,0,0,0,1,0
47.76,70.5,73.26,1,66.93,1,0,1.6,0,3,2,0,0,0,1
92.93,95.32,67.98,0,71.67,2,1,5.9,1,3,0,2,1,1,0
72.58,41.52,66.17,1,50.58,1,0,8.0,2,2,1,1,0,1,0
78.2,64.04,73.79,2,69.09,2,1,5.6,0,2,0,0,1,1,0
85.32,51.46,63.04,1,67.96,2,0,7.9,1,2,2,2,0,0,0
57.7,75.67,57.77,1,80.57,2,1,6.1,2,0,0,0,0,0,0
78.63,40.13,75.32,1,73.42,1,1,5.9,2,0,0,0,0,1,0
68.25,71.54,66.27,2,81.39,2,0,3.5,2,1,0,0,0,1,0
83.85,55.92,68.4,1,50.0,2,0,5.1,2,2,1,1,1,1,0
42.22,54.25,81.07,0,66.61,2,0,4.4,2,2,1,0,1,0,0
70.61,42.86,66.63,2,80.56,1,2,4.4,1,0,1,2,0,1,0
63.56,58.56,68.18,2,71.91,2,0,4.0,2,1,1,2,0,1,0
78.05,83.35,60.8,0,83.45,1,0,5.0,0,1,1,0,1,0,1
78.58,65.6,73.17,2,56.95,1,0,1.9,1,2,0,1,1,1,0
62.09,76.04,72.2,1,82.31,1,0,6.1,1,3,0,2,1,1,0
62.03,92.63,78.81,2,68.61,1,0,2.7,2,1,1,1,1,1,0
70.45,70.22,61.05,0,67.64,1,0,4.0,2,1,1,1,1,1,0
59.45,57.06,62.51,2,84.91,2,0,5.2,1,2,0,2,1,1,0
83.79,73.48,77.51,0,86.62,1,1,2.6,0,2,2,2,0,0,1
66.83,57.29,71.03,2,85.35,2,0,0.6,1,2,0,1,1,0,0
31.3,57.93,57.13,0,95.39,2,0,3.7,1,0,1,0,1,0,0
66.75,41.68,83.68,2,87.67,1,0,1.6,2,2,0,1,1,1,0
57.46,80.82,47.62,1,67.05,1,0,5.9,0,3,1,2,0,1,0
49.16,59.82,77.41,0,76.42,1,2,2.2,2,3,0,1,0,0,0
54.68,68.91,52.82,0,71.4,2,2,7.5,2,1,0,2,0,0,0
73.53,49.42,90.63,2,95.29,2,0,4.5,2,0,0,0,0,0,0
90.6,72.98,49.46,2,86.05,2,2,4.6,2,1,2,0,1,0,0
76.38,53.81,81.83,2,73.11,2,0,0.5,0,0,0,0,1,1,0
63.51,63.73,67.02,1,83.78,2,0,4.8,2,2,0,0,1,1,0
78.38,80.05,63.6,2,62.68,2,0,4.3,2,1,2,0,1,0,0
65.57,78.65,70.22,0,77.5,2,0,1.9,0,3,0,2,0,0,1
62.28,65.65,75.58,2,65.62,2,0,4.7,1,0,2,1,0,0,0
55.84,37.71,57.15,1,58.11,2,2,3.7,2,1,2,0,1,1,0
47.47,100.0,58.21,2,82.85,1,0,4.1,1,3,2,2,0,0,0
66.54,93.93,75.8,2,84.09,2,0,4.6,2,3,0,1,0,0,0
74.21,77.56,47.51,0,79.57,1,2,3.6,2,2,1,1,1,1,0
70.65,53.95,60.99,2,73.17,1,1,5.0,0,0,0,0,0,1,0
66.18,64.18,100.0,1,62.34,2,0,4.3,0,1,1,0,1,1,0
58.76,57.31,56.38,2,63.39,2,0,5.4,1,3,1,1,0,1,0
80.52,86.22,81.77,2,65.31,2,1,3.4,2,0,2,1,1,0,0
53.56,70.2,60.97,0,72.66,2,2,2.4,0,2,2,2,1,1,0
82.86,53.45,74.11,2,85.76,2,2,3.1,2,0,2,0,1,0,0
57.97,58.47,75.85,0,85.6,2,0,7.4,2,0,2,1,1,1,0
61.47,83.94,81.55,0,58.51,1,0,6.4,1,1,0,1,1,0,0
51.47,91.6,65.6,2,68.07,1,0,6.9,2,0,0,0,0,0,0
64.98,90.45,91.87,0,67.8,2,0,7.1,0,2,1,2,1,0,1
85.65,78.11,60.93,0,50.0,1,2,3.6,1,3,0,2,1,1,0
79.22,61.96,70.81,2,80.66,1,0,5.1,0,1,0,0,0,1,0
85.7,14.14,70.94,2,72.54,1,2,4.7,1,3,1,2,0,1,0
79.31,70.75,54.54,1,73.87,1,1,5.8,1,0,0,2,0,0,0
56.55,65.97,64.57,1,88.46,1,0,3.9,2,2,0,2,0,1,0
67.37,68.24,69.94,0,75.88,1,0,4.7,1,3,2,1,1,1,0
61.08,66.86,62.81,0,70.69,2,2,4.6,1,2,2,1,1,1,0
90.63,44.78,97.29,2,80.72,1,0,5.6,2,0,1,2,0,1,0
55.24,74.92,57.94,1,85.59,1,0,5.8,1,0,2,0,0,0,0
84.51,76.12,82.15,1,77.96,1,1,4.7,1,3,0,0,0,1,0
84.5,76.92,78.28,2,81.89,1,1,4.7,0,1,2,0,1,0,1
97.61,81.15,67.83,2,73.54,2,1,5.0,0,2,2,2,1,0,1
66.26,75.66,57.62,2,74.18,1,2,7.8,2,2,1,0,0,1,0
81.97,59.44,58.78,2,76.13,2,0,1.0,1,2,0,1,0,0,0
100.0,64.87,61.78,1,67.47,1,2,2.6,2,0,1,0,1,1,0
63.35,67.46,46.57,2,69.32,2,2,5.8,2,0,0,0,1,1,0
50.51,67.72,55.96,2,88.78,1,0,5.0,2,3,0,1,0,1,0
45.68,81.97,50.21,1,95.08,1,1,5.0,0,3,0,1,1,1,0
81.98,76.3,84.15,2,90.92,1,0,5.8,2,0,2,2,0,1,0
45.64,99.24,75.42,1,61.77,2,1,4.9,1,1,1,2,0,1,0
66.79,100.0,77.43,1,60.8,2,1,3.4,0,2,0,2,0,0,1
78.12,67.27,75.07,2,63.09,2,1,5.8,0,2,2,2,1,1,0
74.59,4.61,70.0,2,76.34,2,0,4.5,0,0,1,2,1,0,1
77.96,85.79,85.53,0,50.0,1,0,3.6,1,1,2,1,1,0,0
75.11,57.35,60.67,0,69.11,1,0,5.9,2,1,2,1,0,1,0
89.9,53.18,69.28,1,89.07,2,0,5.8,2,1,0,1,0,1,0
58.67,59.62,76.96,1,84.82,1,0,4.9,0,1,1,0,0,1,0
62.52,58.85,52.15,0,69.91,1,0,7.9,0,1,2,0,0,0,1
61.18,75.8,100.0,1,70.67,1,0,7.2,2,3,2,0,0,0,0
83.62,41.05,68.34,0,80.67,2,2,6.5,1,0,2,2,0,1,0
84.61,48.76,69.7,2,84.35,2,0,9.6,0,0,2,0,0,0,1
78.32,71.49,83.08,2,69.67,1,2,4.2,0,0,0,2,0,0,1
88.57,75.97,78.98,2,72.66,2,2,3.6,1,2,0,2,1,0,0
55.51,76.26,68.46,1,69.34,2,2,6.2,0,1,1,2,0,0,1
95.34,53.41,69.56,2,61.69,2,1,4.0,1,1,2,2,0,1,0
93.33,50.35,49.95,1,72.8,2,0,4.5,2,2,0,0,0,0,0
82.3,57.89,61.32,2,72.04,1,1,2.5,2,1,1,1,1,1,0
96.95,69.84,74.21,1,62.39,2,0,5.7,0,1,1,2,1,0,1
48.81,89.77,73.33,1,81.46,2,0,1.6,2,1,0,0,0,0,0
64.66,33.24,82.65,0,79.83,1,2,4.3,1,1,0,2,1,0,0
61.71,62.47,66.55,0,81.96,2,1,4.5,0,1,2,2,0,0,1
82.1,44.68,51.35,0,67.32,1,0,3.6,1,3,0,1,1,1,0
57.3,39.56,80.68,1,55.16,1,1,1.0,2,0,0,2,1,1,1
82.6,81.47,85.23,0,79.67,2,0,1.0,2,3,0,1,0,1,0
91.19,74.71,78.78,0,68.36,1,1,3.0,2,1,1,0,1,1,0
81.73,73.19,66.04,0,66.09,1,0,5.6,0,0,0,2,0,1,0
75.97,80.74,80.53,1,62.43,2,0,5.1,1,0,1,1,0,1,0
58.17,58.32,100.0,1,72.25,2,1,4.5,0,0,1,2,1,1,0
60.14,59.08,69.38,0,90.77,2,0,2.7,2,0,0,2,1,0,0
89.49,100.0,52.26,0,69.95,1,2,5.2,2,2,1,2,0,1,0
82.91,62.05,60.96,1,64.1,1,2,0.9,0,0,2,1,0,0,1
71.45,77.76,75.51,1,81.52,1,2,0.0,1,2,2,0,0,1,0
66.15,66.1,48.74,0,76.73,1,2,4.0,2,2,1,1,0,1,0
43.64,36.43,70.03,0,53.81,1,0,3.4,1,0,0,0,1,1,1
57.01,33.29,72.56,0,81.62,1,1,6.5,2,1,0,1,1,1,0
98.76,56.74,86.42,1,96.28,2,2,4.8,0,1,1,1,0,1,0
54.07,82.9,83.72,0,50.0,1,2,7.8,2,0,0,0,0,0,0
74.65,78.61,78.38,1,62.64,1,2,3.4,0,0,1,0,0,0,1
86.1,80.63,42.05,2,50.0,2,0,5.5,0,2,2,0,0,0,1
54.43,50.21,79.05,0,74.25,1,1,4.0,0,3,1,1,0,1,0
74.59,91.85,76.47,2,84.9,1,0,7.3,2,2,1,0,0,1,0
85.13,50.56,71.07,1,76.06,1,0,4.1,1,1,2,2,0,0,0
72.17,69.41,47.24,2,88.92,2,2,6.2,1,3,2,2,1,1,0
100.0,65.83,58.68,0,83.31,2,2,2.3,2,3,1,2,1,0,0
48.64,63.22,54.0,2,92.02,2,0,3.7,0,3,2,2,0,0,1
86.82,87.42,43.82,2,86.6,2,1,4.3,1,2,2,0,1,1,0
69.58,54.72,67.97,2,70.97,1,1,7.0,1,2,0,0,0,1,0
82.81,44.41,58.43,1,75.67,1,0,0.1,2,0,2,2,1,1,1
78.18,66.32,99.5,0,66.31,2,0,3.8,0,2,2,0,0,0,1
61.74,59.6,65.97,1,72.69,1,1,3.8,1,2,1,2,0,1,0
75.21,100.0,83.53,2,75.62,1,0,0.3,2,3,2,1,0,1,0
45.99,76.82,49.17,2,74.15,1,1,3.6,2,3,1,0,1,1,0
80.45,59.45,61.64,1,88.42,2,1,1.4,0,2,0,1,1,1,0
76.17,49.1,69.16,1,71.7,1,2,0.0,2,1,1,0,1,0,0
80.94,35.92,57.1,2,65.68,2,1,4.0,0,3,1,0,0,0,1
86.81,49.6,62.93,0,66.3,1,1,3.9,1,0,0,0,1,1,0
77.15,67.84,65.38,1,81.55,1,0,4.0,2,1,0,1,0,1,0
74.07,88.84,65.19,2,60.97,2,1,5.0,1,3,2,1,0,0,0
59.67,83.95,90.26,2,72.99,2,1,2.7,0,0,1,2,0,1,0
62.03,69.67,72.54,0,88.28,1,0,8.1,0,3,1,1,1,0,1
88.61,60.83,73.75,2,77.93,2,1,4.4,0,0,1,1,1,1,0
92.11,70.3,74.48,1,74.25,2,0,7.1,2,3,0,2,1,1,0
68.67,57.7,75.35,2,74.64,1,0,1.1,2,3,1,1,1,0,0
72.64,93.49,67.01,2,64.7,2,0,2.8,2,2,2,1,1,1,0
59.34,62.97,64.15,2,66.43,2,0,5.9,1,1,0,2,1,1,0
88.42,64.62,70.0,2,73.05,2,2,4.0,1,1,1,1,0,0,0
81.32,30.55,81.88,0,77.71,2,2,2.4,2,2,0,2,0,1,0
99.18,62.87,81.51,1,84.48,2,2,0.8,1,3,0,0,1,1,0
59.7,79.38,65.12,2,75.93,2,2,6.0,0,1,0,0,0,1,0
66.71,48.92,77.21,1,88.53,1,0,5.8,2,0,1,1,0,1,0
