jee_main_score,jee_advanced_score,mock_test_score_avg,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout,Income vs Admission,PSxIA,peer_focused_mh,parental_support
67.5,59.63,76.72,0,75.95,1,2,1.3,0,1,0,1,0,1,0,3,2.0700000000000003,2,0.6900000000000001
97.66,67.88,74.65,0,74.16,2,0,6.1,0,1,2,1,0,0,1,0,0.0,2,2.03
83.4,68.42,60.63,2,59.27,2,2,5.2,1,3,1,2,0,0,0,1,2.26,4,2.26
78.75,56.74,69.16,1,66.8,2,0,6.7,0,1,2,2,1,1,0,3,6.63,5,2.21
77.16,51.66,74.57,1,81.03,1,0,3.8,2,2,2,0,1,1,0,5,7.7,1,1.54
77.51,58.82,54.46,0,68.18,2,2,6.8,1,2,2,0,1,0,0,1,2.54,1,2.54
45.01,69.75,83.16,2,87.05,1,0,4.6,2,3,1,0,0,0,0,2,3.96,0,1.98
68.1,75.58,85.18,0,98.46,2,0,4.7,1,2,1,0,0,0,0,1,1.81,0,1.81
83.83,79.65,59.33,0,81.56,1,2,8.7,2,0,1,0,1,0,0,2,5.42,1,2.71
71.32,58.09,70.32,2,89.93,1,1,3.5,1,2,0,1,0,1,0,4,6.000000000000001,2,1.5000000000000002
52.33,70.54,75.71,1,82.21,2,0,7.0,1,1,0,0,1,1,0,4,9.2,1,2.3000000000000003
71.27,81.4,61.45,1,69.66,2,2,5.5,1,1,0,0,1,0,0,1,1.95,1,1.95
95.86,84.65,73.78,0,77.0,1,2,3.4,0,2,0,0,0,1,0,3,4.5600000000000005,0,1.52
89.46,65.06,69.96,2,95.13,1,1,1.9,2,2,2,2,0,0,1,2,2.04,4,1.02
71.13,62.47,50.38,1,69.76,2,0,2.4,1,3,0,0,1,1,0,4,5.28,1,1.32
85.32,69.06,73.51,1,64.61,1,2,6.8,0,3,0,1,1,0,1,0,0.0,3,2.74
66.87,47.6,54.8,2,63.66,2,0,8.0,1,0,0,2,0,1,0,4,9.6,4,2.4
48.15,62.9,79.27,2,72.82,2,0,4.7,2,2,2,2,0,1,0,5,9.05,4,1.81
59.06,77.91,59.95,1,64.97,1,1,4.8,1,0,0,0,1,1,0,4,5.96,1,1.49
93.88,76.27,66.06,0,91.74,1,2,6.1,0,2,0,2,0,1,0,3,6.99,4,2.33
68.16,61.68,84.47,0,77.16,2,0,4.6,1,0,0,0,1,1,0,4,5.52,1,1.38
68.59,69.48,73.96,1,84.72,1,0,6.7,1,2,1,0,0,1,0,4,9.64,0,2.41
67.8,52.81,55.05,0,72.01,1,2,5.1,1,2,0,0,1,0,0,1,2.03,1,2.03
98.66,77.26,55.82,0,63.6,2,0,4.8,1,2,0,1,0,0,0,1,1.84,2,1.84
94.76,64.75,60.81,2,61.91,1,0,3.1,0,0,0,2,0,1,0,3,2.79,4,0.93
100.0,61.58,72.74,2,65.92,1,0,2.6,1,1,2,2,0,1,0,4,3.92,4,0.98
69.77,60.21,72.3,2,78.48,1,0,0.0,2,3,0,2,0,0,1,2,1.2000000000000002,4,0.6000000000000001
76.14,64.99,57.88,0,80.2,1,0,7.0,2,3,0,2,0,1,0,5,13.5,4,2.7
50.77,58.83,53.99,2,81.03,2,0,4.2,1,0,1,2,1,1,0,4,5.04,5,1.26
92.68,76.53,71.38,2,60.11,1,0,3.7,0,2,1,0,0,0,1,0,0.0,0,1.5100000000000002
55.65,59.68,65.82,1,75.0,1,0,0.6,2,1,2,0,0,1,0,5,1.9,0,0.38
75.03,91.49,93.89,2,64.74,1,1,3.2,1,0,2,0,1,1,0,4,4.04,1,1.01
56.64,89.44,68.44,1,79.01,1,2,3.0,1,0,0,1,0,1,0,4,4.0,2,1.0
63.76,51.74,89.77,0,79.79,2,1,2.9,0,3,1,1,1,0,1,0,0.0,3,1.5200000000000002
60.28,67.12,53.96,2,63.28,2,1,5.2,1,3,2,1,0,1,0,4,8.84,2,2.21
63.49,55.59,49.12,1,84.68,2,1,4.7,0,1,2,1,0,0,1,0,0.0,2,1.66
64.45,60.77,54.56,1,98.39,1,1,1.8,2,2,1,2,1,1,1,5,4.95,5,0.99
64.32,98.04,82.27,1,83.35,2,2,1.9,1,1,0,1,1,0,0,1,0.87,3,0.87
83.67,61.08,89.07,0,73.37,2,0,1.9,0,3,1,2,0,1,1,3,3.51,4,1.17
56.53,71.76,58.61,2,71.83,1,0,8.1,1,2,0,2,0,0,0,1,2.83,4,2.83
75.09,74.66,62.47,0,72.91,1,0,7.5,1,1,0,2,1,0,0,1,2.45,5,2.45
89.05,49.99,53.97,1,67.39,2,0,2.8,2,0,1,0,1,0,0,2,1.68,1,0.84
64.82,52.32,46.26,0,77.52,2,0,0.5,1,0,0,0,0,0,0,1,0.15,0,0.15
61.95,46.7,76.62,0,63.62,1,0,4.8,0,0,2,2,0,1,0,3,4.32,4,1.44
68.77,51.82,70.68,1,56.1,1,0,4.6,0,2,1,1,1,0,1,0,0.0,3,1.7799999999999998
88.52,20.4,68.13,2,77.2,1,1,5.1,0,2,2,2,1,0,1,0,0.0,5,1.98
74.72,74.71,51.2,2,75.21,2,1,6.0,1,3,0,0,0,0,0,1,2.45,0,2.45
64.56,98.87,87.68,0,69.29,1,1,5.4,1,1,0,1,1,1,0,4,7.48,3,1.87
78.77,68.37,61.96,2,62.17,2,2,2.3,2,2,1,0,0,1,0,5,5.949999999999999,0,1.19
56.57,43.34,74.4,1,77.9,2,1,5.1,1,2,1,1,0,1,0,4,7.919999999999999,2,1.98
81.54,55.72,50.55,2,65.1,2,2,6.2,0,1,0,0,1,0,1,0,0.0,1,2.16
77.72,58.66,65.71,0,73.61,1,0,3.1,0,3,1,2,0,0,1,0,0.0,4,1.53
67.69,49.72,71.5,1,92.65,2,2,5.1,2,2,0,0,1,0,0,2,4.06,1,2.03
60.26,79.76,71.92,1,81.51,2,0,3.4,0,1,2,1,0,0,1,0,0.0,2,1.22
59.59,78.96,69.86,1,61.31,2,0,8.5,0,2,1,0,1,1,0,3,8.85,1,2.95
79.49,47.51,73.93,0,62.25,2,0,1.8,0,2,2,1,1,1,0,3,2.8200000000000003,3,0.94
89.21,77.6,54.43,0,76.52,1,1,6.8,2,3,1,0,1,1,0,5,13.45,1,2.69
63.08,90.43,70.37,2,61.25,2,0,1.2,2,0,2,0,0,1,0,5,1.7999999999999998,0,0.36
78.42,96.44,69.37,0,54.98,1,0,8.1,0,2,0,2,1,0,1,0,0.0,5,2.83
42.78,100.0,70.78,1,80.32,1,1,2.2,0,3,0,1,0,1,0,3,3.9300000000000006,2,1.3100000000000005
63.82,51.57,68.87,0,78.21,2,0,4.9,1,1,0,1,0,0,0,1,1.67,2,1.67
71.57,100.0,52.72,0,79.51,2,0,1.2,1,1,0,2,0,0,1,1,0.56,4,0.56
59.26,60.33,52.19,2,77.63,1,1,1.8,0,0,1,0,1,1,0,3,1.7700000000000002,1,0.5900000000000001
58.89,56.52,41.43,1,74.35,1,0,6.3,1,1,2,1,0,1,0,4,8.36,2,2.09
62.65,71.23,77.81,2,68.38,1,0,6.6,0,0,1,1,0,1,0,3,5.94,2,1.98
76.09,56.69,77.93,2,80.16,1,1,5.0,0,2,1,1,0,0,1,0,0.0,2,1.95
69.38,72.38,78.12,2,90.3,2,0,6.0,1,0,0,2,0,1,0,4,7.199999999999999,4,1.7999999999999998
40.66,44.88,71.68,1,69.99,2,1,6.6,2,2,1,2,0,1,0,5,12.15,4,2.43
42.31,62.18,42.4,2,64.79,2,2,3.1,2,1,2,1,1,0,0,2,2.46,3,1.23
63.5,86.57,55.68,1,63.65,2,2,1.7,2,0,1,0,1,0,0,2,1.22,1,0.61
78.41,65.09,70.04,2,66.33,1,0,4.5,0,3,2,0,0,1,0,3,5.85,0,1.95
33.53,68.27,69.63,2,77.03,1,0,3.3,0,1,0,2,1,1,0,3,3.57,5,1.19
65.0,73.6,65.33,1,53.6,2,2,5.3,2,1,0,0,1,0,0,2,3.78,1,1.89
64.63,84.73,72.43,0,79.39,2,2,5.6,2,1,1,2,0,1,0,5,9.9,4,1.98
91.44,39.52,68.14,2,81.44,2,1,3.1,2,1,2,1,1,0,0,2,2.36,3,1.18
66.61,75.35,69.45,0,57.02,1,1,5.9,0,1,0,1,1,0,1,0,0.0,3,2.02
77.36,61.71,60.33,2,65.21,2,1,5.8,0,3,0,1,1,0,1,0,0.0,3,2.39
73.98,68.67,79.78,0,75.8,1,0,5.9,1,3,1,2,1,0,0,1,2.37,5,2.37
42.17,82.96,62.83,0,73.57,1,0,3.7,1,3,2,0,0,0,0,1,1.7100000000000002,0,1.7100000000000002
82.75,46.89,52.03,0,80.2,1,0,6.1,1,0,0,1,1,1,0,4,7.319999999999999,3,1.83
75.02,49.8,58.75,0,73.59,1,1,5.5,2,1,0,0,1,1,0,5,9.5,1,1.9
79.12,35.03,63.82,0,87.65,2,0,5.8,0,0,2,0,0,0,1,0,0.0,0,1.74
100.0,57.21,79.93,1,71.79,1,1,7.9,1,0,1,2,1,0,0,1,2.42,5,2.42
42.82,87.29,67.49,0,65.17,1,0,5.2,1,0,1,2,0,1,0,4,6.24,4,1.56
96.15,64.07,65.77,1,64.37,2,0,3.3,1,1,0,0,1,1,0,4,4.76,1,1.19
67.98,44.56,53.02,2,82.35,2,1,2.3,1,1,0,0,1,0,0,1,0.94,1,0.94
76.02,58.23,77.43,1,75.3,1,1,6.8,2,0,1,1,1,0,0,2,4.18,3,2.09
71.36,42.19,60.18,0,81.34,2,0,5.2,0,1,1,1,1,0,1,0,0.0,3,1.76
66.06,48.0,66.8,1,81.13,2,0,7.8,0,0,0,1,0,0,1,0,0.0,2,2.34
64.02,72.22,85.76,0,54.8,1,0,0.4,0,1,2,0,0,1,0,3,0.96,0,0.32
76.61,47.22,74.11,1,63.6,2,0,6.3,1,1,2,2,1,1,0,4,8.36,5,2.09
50.76,83.8,48.46,2,64.79,1,0,4.0,2,0,0,0,0,1,0,5,6.0,0,1.2
82.51,64.86,46.77,0,66.84,1,1,3.8,2,3,0,1,0,0,0,2,3.58,2,1.79
66.17,67.37,67.23,0,70.8,2,0,3.0,2,1,0,1,1,1,0,5,5.499999999999999,3,1.1
56.18,61.55,53.45,1,84.99,2,0,6.3,0,0,0,2,0,0,1,0,0.0,4,1.89
65.7,78.37,75.78,1,86.98,2,2,5.7,0,0,1,0,0,0,1,0,0.0,0,1.81
89.6,78.53,68.51,1,72.07,1,1,2.2,2,1,2,1,0,1,0,5,4.550000000000001,2,0.91
64.51,71.36,69.98,1,72.49,2,0,4.8,1,1,2,2,1,0,0,1,1.64,5,1.64
77.02,75.04,59.52,1,67.95,1,0,5.9,0,0,2,1,1,0,1,0,0.0,3,1.77
61.77,62.61,88.9,0,75.89,2,1,4.9,0,0,1,2,1,1,0,3,4.5600000000000005,5,1.52
82.61,74.68,100.0,2,77.03,1,0,6.7,1,0,0,0,1,0,0,1,2.01,1,2.01
81.6,60.59,64.66,1,83.06,2,0,3.9,1,2,2,2,1,0,0,1,1.5699999999999998,5,1.5699999999999998
97.88,66.04,72.24,0,82.98,1,1,0.0,0,1,2,0,1,1,0,3,0.75,1,0.25
69.54,61.61,69.17,2,51.98,2,0,4.9,1,2,1,0,1,0,0,1,1.87,1,1.87
81.36,58.68,64.88,2,73.47,2,1,4.9,1,0,0,1,1,0,0,1,1.52,3,1.52
73.37,54.97,58.02,1,88.84,2,2,5.1,1,2,0,0,0,1,0,4,8.12,0,2.03
90.14,73.48,54.98,0,70.62,2,1,6.7,1,3,0,1,0,0,0,1,2.66,2,2.66
61.94,86.97,54.37,0,86.39,2,0,0.6,1,0,2,1,1,1,0,4,0.72,3,0.18
82.43,84.74,72.86,0,71.94,1,2,4.0,2,3,1,0,1,0,0,2,3.8,1,1.9
69.27,45.89,61.76,0,76.75,1,2,2.7,0,2,2,2,1,0,1,0,0.0,5,1.31
71.1,86.63,37.06,0,63.63,2,0,2.1,2,3,1,0,0,1,0,5,6.15,0,1.23
73.28,60.91,73.34,2,64.01,1,1,4.4,2,2,1,0,1,1,0,5,8.850000000000001,1,1.7700000000000002
75.53,75.61,67.54,2,82.25,1,0,5.9,2,1,2,2,0,0,0,2,3.94,4,1.97
70.37,51.5,84.16,2,83.82,2,1,5.1,0,1,1,1,1,0,1,0,0.0,3,1.7799999999999998
75.01,68.27,72.48,0,75.26,2,0,3.1,0,2,1,1,1,0,1,0,0.0,3,1.33
94.09,71.02,50.26,2,62.72,1,0,4.2,0,0,1,0,0,1,0,3,3.78,0,1.26
85.8,42.25,41.24,2,75.44,1,0,6.4,2,1,0,2,0,1,0,5,10.6,4,2.12
84.17,75.73,59.37,1,87.57,2,0,5.9,0,2,0,2,0,0,1,0,0.0,4,2.17
65.62,87.53,60.5,2,92.43,2,2,3.4,2,0,0,2,0,1,0,5,5.6000000000000005,4,1.12
59.55,63.21,79.32,1,71.83,2,0,3.3,1,1,0,2,1,0,0,1,1.19,5,1.19
85.37,87.76,67.89,0,58.4,1,1,1.1,0,2,2,0,0,1,0,3,2.34,0,0.78
84.26,62.96,81.6,0,83.4,2,0,3.6,1,0,2,0,1,0,0,1,1.08,1,1.08
92.62,79.59,52.1,0,72.24,1,0,1.0,2,0,2,1,1,1,0,5,1.5,3,0.3
63.54,30.5,79.58,0,84.43,2,2,8.6,0,2,0,2,0,1,0,3,9.239999999999998,4,3.08
68.79,100.0,76.65,2,77.81,2,0,2.8,0,3,2,0,1,0,1,0,0.0,1,1.44
49.05,89.93,43.78,1,66.17,1,2,6.7,1,3,0,0,1,0,0,1,2.71,1,2.71
66.51,61.45,83.87,0,75.58,2,2,8.1,2,3,0,2,1,0,0,2,6.26,5,3.13
85.95,34.45,69.12,0,88.08,1,0,4.9,2,3,1,2,0,0,0,2,4.140000000000001,4,2.0700000000000003
65.47,70.61,72.7,1,73.51,1,0,4.3,0,0,1,1,0,1,0,3,3.869999999999999,2,1.2899999999999998
80.97,42.9,57.62,1,64.65,1,0,1.9,0,3,0,2,0,1,1,3,3.51,4,1.17
69.33,73.12,83.3,1,59.11,2,0,3.5,0,2,1,1,1,0,1,0,0.0,3,1.4500000000000002
76.54,72.59,53.77,1,67.28,2,2,7.7,0,0,1,1,1,1,0,3,7.23,3,2.41
55.93,50.94,77.99,1,70.9,2,1,5.2,0,3,1,2,0,0,1,0,0.0,4,2.21
73.19,83.94,77.85,2,83.2,1,0,4.6,2,2,1,2,0,1,0,5,8.899999999999999,4,1.7799999999999998
30.12,78.89,56.31,1,63.79,2,0,7.1,0,1,2,0,0,1,0,3,6.99,0,2.33
69.38,81.61,91.8,2,90.54,2,2,5.9,1,0,1,2,0,0,0,1,1.87,4,1.87
49.17,66.14,70.78,1,61.63,2,1,4.2,0,2,0,2,1,0,1,0,0.0,5,1.7100000000000002
88.88,43.35,75.85,1,98.31,2,0,4.9,0,3,1,1,1,0,1,0,0.0,3,2.0700000000000003
82.88,81.65,49.67,0,92.26,2,1,3.0,2,2,1,2,1,0,0,2,2.7,5,1.35
78.53,61.67,93.41,0,76.41,1,2,3.4,2,0,2,0,1,0,0,2,2.24,1,1.12
93.29,43.76,53.31,0,58.52,2,1,4.1,2,1,2,0,0,0,0,2,2.9599999999999995,0,1.4799999999999998
58.72,87.63,80.3,0,74.45,2,2,5.6,1,3,2,2,0,1,0,4,9.52,4,2.3800000000000003
96.46,99.59,56.06,0,71.13,2,1,2.0,2,2,1,2,1,1,0,5,5.25,5,1.05
85.05,65.34,60.57,0,62.26,1,1,4.7,0,1,0,1,0,1,0,3,4.98,2,1.66
68.69,100.0,77.47,1,77.91,2,2,3.7,2,0,2,2,1,0,0,2,2.4200000000000004,5,1.2100000000000002
87.9,67.46,80.33,1,66.76,1,1,2.7,1,3,1,1,0,1,0,4,5.840000000000001,2,1.4600000000000002
56.51,59.91,52.74,0,67.85,1,0,3.7,0,1,1,2,0,0,1,0,0.0,4,1.31
60.46,55.91,81.09,0,72.96,2,0,0.0,0,0,1,1,1,1,0,3,0.0,3,0.0
63.48,92.19,80.54,0,69.25,1,1,3.0,1,3,2,0,1,0,0,1,1.55,1,1.55
64.59,53.52,56.74,1,95.78,1,1,2.3,2,2,1,2,1,1,0,5,5.699999999999999,5,1.14
57.21,77.76,87.18,0,69.64,1,1,3.9,2,1,2,2,1,1,0,5,7.1,5,1.42
89.12,57.05,50.52,0,79.41,2,0,0.0,2,0,1,1,1,0,0,2,0.0,3,0.0
68.38,58.64,60.5,1,76.46,1,2,4.9,2,2,0,1,0,0,0,2,3.94,2,1.97
76.94,82.48,73.75,1,78.53,2,0,6.3,1,3,0,2,0,0,0,1,2.49,4,2.49
64.02,59.92,57.76,2,79.29,2,1,4.3,1,1,1,1,0,0,0,1,1.5399999999999998,2,1.5399999999999998
46.51,59.52,71.17,0,83.81,1,2,5.5,2,0,2,2,1,1,0,5,8.75,5,1.75
75.78,84.12,70.89,1,77.66,1,1,3.5,1,1,1,0,1,0,0,1,1.3,1,1.3
45.23,91.56,65.76,2,77.25,1,2,1.4,0,2,0,1,1,0,1,0,0.0,3,0.92
71.04,76.32,77.99,1,75.58,2,1,4.5,2,2,1,2,0,0,0,2,3.6,4,1.8
52.84,55.52,65.26,2,73.62,2,1,5.9,0,0,2,0,0,1,0,3,5.46,0,1.82
99.82,57.83,70.78,2,65.88,1,2,1.9,0,1,2,2,0,0,1,0,0.0,4,0.87
84.76,67.28,81.76,0,74.39,1,0,3.6,0,1,2,2,0,0,1,0,0.0,4,1.28
73.48,71.13,77.49,0,77.41,2,0,4.0,2,2,2,0,0,1,0,5,8.0,0,1.6
89.69,50.19,77.43,2,79.02,2,2,10.0,2,1,0,1,1,0,0,2,6.6000000000000005,3,3.3000000000000003
60.15,77.57,54.21,0,76.8,2,0,4.9,2,1,2,0,0,0,0,2,3.34,0,1.67
79.61,67.37,74.3,1,72.67,1,0,0.7,1,1,2,2,1,0,1,1,0.41,5,0.41
74.8,38.55,57.46,1,74.43,1,0,0.2,2,0,0,0,1,1,0,5,0.3,1,0.06
75.7,51.14,52.62,2,69.46,2,2,6.0,0,2,2,2,0,0,1,0,0.0,4,2.3
89.81,57.93,67.14,2,78.13,2,0,9.5,2,3,0,0,0,0,0,2,6.9,0,3.45
82.25,64.83,57.15,1,72.79,1,0,3.9,1,0,2,1,0,1,0,4,4.68,2,1.17
76.04,96.23,77.49,1,76.81,2,1,3.8,2,2,2,0,0,1,0,5,7.95,0,1.59
48.83,69.81,77.77,2,85.01,1,1,5.4,1,0,2,0,1,1,0,4,6.680000000000001,1,1.6700000000000002
58.56,52.55,45.17,1,67.91,2,0,2.9,0,3,2,1,1,1,0,3,4.41,3,1.4700000000000002
70.28,69.53,58.06,1,80.97,2,1,0.0,0,0,1,2,1,0,1,0,0.0,5,0.05
73.31,60.37,50.48,2,75.33,2,0,6.6,0,0,1,0,0,0,1,0,0.0,0,1.98
56.18,71.2,62.45,0,95.21,2,1,3.3,0,3,2,2,1,1,0,3,4.92,5,1.64
100.0,75.29,73.46,1,72.84,1,0,6.6,0,1,2,0,1,1,0,3,6.539999999999999,1,2.18
93.23,85.35,65.09,0,81.95,2,0,3.0,0,2,2,1,1,0,1,0,0.0,3,1.2999999999999998
80.43,65.61,60.92,0,75.15,2,0,4.7,1,3,1,0,1,1,0,4,8.04,1,2.01
73.01,92.22,83.6,1,61.12,1,0,6.2,0,0,2,2,1,1,0,3,5.58,5,1.86
69.03,80.53,40.34,0,69.79,1,0,6.6,2,1,0,2,1,0,0,2,4.359999999999999,5,2.18
58.67,54.68,82.84,2,83.8,1,2,5.0,1,0,1,1,1,1,0,4,6.4,3,1.6
73.08,100.0,61.47,1,70.67,2,0,4.9,1,1,1,2,1,0,0,1,1.67,5,1.67
75.61,71.23,67.06,1,52.8,1,0,5.7,2,0,1,1,0,0,0,2,3.42,2,1.71
54.62,52.64,61.67,0,74.69,2,0,5.4,2,2,2,1,1,1,0,5,10.1,3,2.02
76.68,92.45,86.51,1,64.08,1,0,1.9,2,2,0,2,0,1,1,5,4.85,4,0.97
69.83,99.24,53.23,1,76.32,2,1,2.0,2,0,1,2,0,1,0,5,3.25,4,0.65
45.29,65.47,68.14,0,90.51,1,0,0.3,2,3,0,1,1,0,0,2,1.38,3,0.6900000000000001
59.95,57.94,74.33,0,82.69,1,0,6.0,0,0,0,2,1,1,0,3,5.4,5,1.7999999999999998
66.21,63.24,48.67,1,90.37,1,1,3.7,1,0,0,1,1,1,0,4,4.640000000000001,3,1.16
98.43,77.44,56.96,1,69.38,2,0,6.1,2,3,2,0,0,0,0,2,4.859999999999999,0,2.43
79.79,86.45,66.22,2,73.57,2,2,5.3,2,3,2,2,1,0,0,2,4.58,5,2.29
53.3,75.13,57.36,2,64.56,1,2,2.5,1,0,2,2,1,1,0,4,3.4,5,0.85
78.8,67.63,58.21,1,68.16,2,2,4.3,1,1,1,1,0,0,0,1,1.59,2,1.59
50.34,89.97,63.8,1,65.73,2,0,3.6,0,2,1,0,1,0,1,0,0.0,1,1.48
87.16,60.99,75.79,2,61.93,2,0,3.3,1,1,0,0,1,1,0,4,4.76,1,1.19
65.4,82.49,63.89,0,88.66,2,1,6.3,2,3,1,2,0,0,0,2,5.08,4,2.54
70.69,61.39,80.94,1,54.08,2,0,9.5,1,2,2,1,0,1,0,4,13.0,2,3.25
90.56,72.9,56.03,2,88.7,1,1,6.7,2,0,2,1,1,0,0,2,4.119999999999999,3,2.06
53.98,64.18,52.98,2,87.46,2,0,4.4,1,2,2,2,1,1,0,4,6.880000000000001,5,1.7200000000000002
52.44,65.11,91.12,1,80.0,1,2,7.0,1,0,2,0,1,1,0,4,8.8,1,2.2
63.83,59.96,60.1,1,63.85,1,0,7.9,0,0,0,1,0,1,0,3,7.11,2,2.37
86.54,87.52,52.27,2,59.18,1,2,1.7,2,3,1,1,0,0,0,2,2.4200000000000004,2,1.2100000000000002
50.73,54.27,47.1,1,69.52,2,0,6.9,0,1,2,2,0,0,1,0,0.0,4,2.27
32.35,54.16,80.9,0,81.25,2,2,6.0,0,3,0,2,1,0,1,0,0.0,5,2.5
65.68,99.94,63.9,1,75.03,1,0,6.9,2,3,1,0,0,1,0,5,13.35,0,2.67
79.72,81.65,64.96,2,64.57,1,2,6.1,1,2,0,0,1,1,0,4,9.32,1,2.33
88.8,27.84,66.09,2,86.48,1,1,4.0,0,1,2,1,0,0,1,0,0.0,2,1.45
65.52,56.96,80.16,1,91.84,1,0,8.6,1,1,2,2,1,1,0,4,11.12,5,2.78
66.24,37.01,65.85,2,72.73,2,1,5.2,1,1,2,2,0,1,0,4,7.24,4,1.81
88.15,50.79,96.13,0,76.09,1,2,3.6,0,1,1,2,1,0,1,0,0.0,5,1.38
45.82,15.78,69.61,1,59.91,1,0,5.5,0,2,2,0,0,1,0,3,6.15,0,2.05
66.56,63.81,80.74,1,70.86,2,1,6.4,0,2,1,0,1,0,1,0,0.0,1,2.37
74.67,47.73,77.66,2,80.1,1,2,4.7,1,3,0,1,0,0,0,1,2.11,2,2.11
78.29,66.96,67.56,0,78.55,2,0,5.3,2,3,1,2,1,1,0,5,10.95,5,2.19
64.86,40.0,60.96,1,69.92,1,0,4.7,2,1,0,0,0,0,0,2,3.22,0,1.61
72.48,67.33,71.98,2,72.26,2,1,3.2,0,3,1,2,0,0,1,0,0.0,4,1.61
37.16,59.36,74.12,1,70.53,2,0,2.9,1,2,2,0,1,1,0,4,5.08,1,1.27
62.78,90.03,61.13,0,72.22,2,2,1.7,0,3,2,2,1,0,1,0,0.0,5,1.2100000000000002
78.35,88.58,70.0,2,79.23,1,0,7.5,1,0,0,1,0,0,0,1,2.25,2,2.25
58.25,78.57,82.83,1,55.32,2,2,4.1,2,3,1,0,0,1,0,5,9.65,0,1.93
72.83,60.77,92.84,2,74.26,1,0,0.0,2,2,1,0,1,1,0,5,2.0,1,0.4
78.26,97.77,78.25,2,78.5,2,0,5.3,0,1,0,1,0,0,1,0,0.0,2,1.7899999999999998
67.2,41.15,90.35,0,69.3,2,0,5.3,0,0,1,1,0,0,1,0,0.0,2,1.59
74.39,43.54,60.45,0,70.21,2,0,0.8,2,0,1,2,1,0,1,2,0.48,5,0.24
58.52,64.66,76.42,1,70.5,1,1,2.8,1,0,0,0,0,1,0,4,3.56,0,0.89
69.11,100.0,84.06,2,70.21,2,1,2.7,2,3,0,2,1,0,0,2,2.9200000000000004,5,1.4600000000000002
80.54,62.76,57.24,2,75.06,2,1,3.0,1,3,0,2,1,0,0,1,1.55,5,1.55
74.2,63.07,62.17,2,76.29,2,2,6.9,0,0,1,2,1,1,0,3,6.51,5,2.17
63.79,42.93,88.85,1,53.99,2,1,4.2,2,0,0,0,0,0,0,2,2.62,0,1.31
75.14,81.13,56.3,0,81.53,1,0,3.6,0,1,0,1,0,1,0,3,3.84,2,1.28
82.0,81.25,51.91,0,72.1,1,0,6.7,2,1,0,2,0,1,0,5,11.05,4,2.21
43.3,78.63,86.34,2,94.33,2,2,5.5,0,0,0,0,0,1,0,3,5.25,0,1.75
88.23,55.93,82.36,1,63.08,2,2,1.0,2,1,2,2,1,1,1,5,3.0,5,0.6
67.29,54.69,73.19,2,66.33,2,1,3.3,2,2,2,1,1,0,0,2,2.88,3,1.44
77.96,45.31,67.45,0,72.97,2,0,5.1,0,3,2,1,0,1,0,3,6.39,2,2.13
88.76,67.34,62.74,2,79.13,1,0,2.6,2,1,0,0,1,1,0,5,4.9,1,0.98
52.8,48.71,71.38,2,55.49,2,2,8.6,2,2,1,0,0,1,0,5,15.4,0,3.08
62.07,47.16,86.96,2,66.71,2,0,4.7,2,3,2,1,0,1,0,5,10.05,2,2.01
67.96,59.22,70.86,0,80.91,1,0,3.0,2,1,0,0,1,0,0,2,2.2,1,1.1
61.03,58.17,94.0,1,65.52,2,0,2.3,0,3,2,1,0,0,1,0,0.0,2,1.29
96.29,57.39,57.22,2,88.7,2,1,6.4,0,2,2,2,1,1,0,3,7.109999999999999,5,2.37
60.01,73.46,67.76,0,70.46,1,0,3.2,2,2,0,1,1,0,0,2,2.72,3,1.36
64.22,67.26,63.52,2,66.01,2,2,5.3,2,3,0,2,0,1,0,5,11.45,4,2.29
74.86,61.39,54.98,1,81.1,1,1,2.2,0,0,2,0,1,1,0,3,2.1300000000000003,1,0.7100000000000001
55.17,68.93,66.16,2,91.08,2,1,4.6,2,1,0,2,1,0,0,2,3.26,5,1.63
66.46,50.14,73.01,1,79.16,1,1,3.2,1,0,2,1,0,1,0,4,4.04,2,1.01
76.44,67.68,74.29,0,87.6,1,1,3.9,0,2,2,0,1,0,1,0,0.0,1,1.62
67.34,68.41,94.05,1,91.77,2,2,2.9,2,3,2,0,0,1,0,5,7.850000000000001,0,1.5700000000000005
70.69,41.95,73.57,1,65.78,2,0,6.6,1,1,2,1,1,1,0,4,8.719999999999999,3,2.18
64.59,81.93,81.8,0,84.38,2,0,3.5,2,1,1,0,1,1,0,5,6.25,1,1.25
50.8,51.9,68.79,1,59.77,2,1,4.2,2,0,1,1,0,0,0,2,2.62,2,1.31
76.5,67.44,88.14,1,79.25,1,0,4.3,2,1,0,2,0,1,0,5,7.449999999999999,4,1.4899999999999998
96.57,84.63,96.78,0,74.29,2,2,7.7,1,1,1,2,1,1,0,4,10.44,5,2.6100000000000003
72.26,80.81,74.37,1,87.43,2,0,6.3,1,1,1,0,0,1,0,4,8.36,0,2.09
75.15,66.55,56.09,1,86.72,2,0,6.1,0,2,0,1,1,0,1,0,0.0,3,2.23
81.7,60.2,61.41,2,80.7,1,2,1.3,2,0,2,1,1,1,0,5,2.45,3,0.49
54.23,81.16,71.38,1,77.98,1,0,3.2,2,2,1,2,0,0,0,2,2.72,4,1.36
95.84,76.8,73.48,1,80.08,1,1,6.9,1,3,1,2,1,0,0,1,2.72,5,2.72
